objectid,mode,lineabbr,month_,year_,servicetype,avgboardings,city,county
17233,Route Deviation,F94,3,2017,SAT,47,Sandy,Salt Lake
17225,Route Deviation,F94,3,2017,WKD,258.347826,Sandy,Salt Lake
15423,Route Deviation,F400,4,2017,SAT,26.4,Tooele,Tooele
15403,Route Deviation,F400,4,2017,WKD,69.15,Tooele,Tooele
15445,Route Deviation,F401,4,2017,SAT,34.4,"Granstsville, Erda",Tooele
15452,Route Deviation,F401,4,2017,WKD,171.05,"Granstsville, Erda",Tooele
15532,Route Deviation,F402,4,2017,WKD,102.55,Tooele,Tooele
15688,Route Deviation,F504,4,2017,WKD,36.9,"Herriman, Riverton, South Jordan",Salt Lake
15853,Route Deviation,F514,4,2017,WKD,12.9,"Sandy, South Jordan, Draper",Salt Lake
15905,Route Deviation,F518,4,2017,WKD,73.15,"Riverton, South Jordan",Salt Lake
15969,Route Deviation,F522,4,2017,WKD,108.8,Salt Lake City,Salt Lake
16066,Route Deviation,F534,4,2017,SAT,36,"Herriman, Riverton, South Jordan",Salt Lake
16070,Route Deviation,F534,4,2017,WKD,94.05,"Herriman, Riverton, South Jordan",Salt Lake
16133,Route Deviation,F546,4,2017,WKD,107.5,"Draper, Sandy",Salt Lake
16206,Route Deviation,F547,4,2017,SAT,77.2,"Herriman, Riverton, South Jordan",Salt Lake
16196,Route Deviation,F547,4,2017,WKD,153.05,"Herriman, Riverton, South Jordan",Salt Lake
16368,Route Deviation,F556,4,2017,WKD,132.7,"West Jordan, West Valley City",Salt Lake
16449,Route Deviation,F570,4,2017,SAT,45,"Midvale, West Jordan",Salt Lake
16457,Route Deviation,F570,4,2017,WKD,250.8,"Midvale, West Jordan",Salt Lake
16624,Route Deviation,F578,4,2017,WKD,43.35,"Midvale, West Jordan",Salt Lake
16703,Route Deviation,F590,4,2017,WKD,2.65,"Sandy, West Jordan",Salt Lake
16918,Route Deviation,F618,4,2017,WKD,10.5,Ogden,Weber
17072,Route Deviation,F638,4,2017,SAT,33.8,"Brigham City, Perry",Box Elder
17068,Route Deviation,F638,4,2017,WKD,177.25,"Brigham City, Perry",Box Elder
17237,Route Deviation,F94,4,2017,WKD,32.25,Sandy,Salt Lake
15412,Route Deviation,F400,5,2017,SAT,23.8,Tooele,Tooele
15406,Route Deviation,F400,5,2017,WKD,63,Tooele,Tooele
15463,Route Deviation,F401,5,2017,SAT,22.2,"Granstsville, Erda",Tooele
15456,Route Deviation,F401,5,2017,WKD,174.863636,"Granstsville, Erda",Tooele
15528,Route Deviation,F402,5,2017,WKD,102.681818,Tooele,Tooele
15685,Route Deviation,F504,5,2017,WKD,41.545455,"Herriman, Riverton, South Jordan",Salt Lake
15843,Route Deviation,F514,5,2017,WKD,10.227273,"Sandy, South Jordan, Draper",Salt Lake
15910,Route Deviation,F518,5,2017,WKD,74.409091,"Riverton, South Jordan",Salt Lake
15965,Route Deviation,F522,5,2017,WKD,108.181818,Salt Lake City,Salt Lake
16078,Route Deviation,F534,5,2017,SAT,42.8,"Herriman, Riverton, South Jordan",Salt Lake
16074,Route Deviation,F534,5,2017,WKD,107.363636,"Herriman, Riverton, South Jordan",Salt Lake
16131,Route Deviation,F546,5,2017,WKD,105.090909,"Draper, Sandy",Salt Lake
16201,Route Deviation,F547,5,2017,SAT,59.6,"Herriman, Riverton, South Jordan",Salt Lake
16193,Route Deviation,F547,5,2017,WKD,154.727273,"Herriman, Riverton, South Jordan",Salt Lake
16361,Route Deviation,F556,5,2017,WKD,115.818182,"West Jordan, West Valley City",Salt Lake
16450,Route Deviation,F570,5,2017,SAT,47.8,"Midvale, West Jordan",Salt Lake
16446,Route Deviation,F570,5,2017,WKD,277.272727,"Midvale, West Jordan",Salt Lake
16621,Route Deviation,F578,5,2017,WKD,45.045455,"Midvale, West Jordan",Salt Lake
16706,Route Deviation,F590,5,2017,WKD,1.181818,"Sandy, West Jordan",Salt Lake
16917,Route Deviation,F618,5,2017,WKD,11.136364,Ogden,Weber
17058,Route Deviation,F638,5,2017,SAT,31.6,"Brigham City, Perry",Box Elder
17065,Route Deviation,F638,5,2017,WKD,169.863636,"Brigham City, Perry",Box Elder
17236,Route Deviation,F94,5,2017,WKD,34.909091,Sandy,Salt Lake
15415,Route Deviation,F400,6,2017,SAT,39.25,Tooele,Tooele
15407,Route Deviation,F400,6,2017,WKD,67.318182,Tooele,Tooele
15454,Route Deviation,F401,6,2017,SAT,50.25,"Granstsville, Erda",Tooele
15450,Route Deviation,F401,6,2017,WKD,151.272727,"Granstsville, Erda",Tooele
15521,Route Deviation,F402,6,2017,WKD,92.272727,Tooele,Tooele
15680,Route Deviation,F504,6,2017,WKD,40.772727,"Herriman, Riverton, South Jordan",Salt Lake
15844,Route Deviation,F514,6,2017,WKD,11.681818,"Sandy, South Jordan, Draper",Salt Lake
15907,Route Deviation,F518,6,2017,WKD,68.227273,"Riverton, South Jordan",Salt Lake
15966,Route Deviation,F522,6,2017,WKD,82.409091,Salt Lake City,Salt Lake
16075,Route Deviation,F534,6,2017,SAT,36.75,"Herriman, Riverton, South Jordan",Salt Lake
16064,Route Deviation,F534,6,2017,WKD,98.5,"Herriman, Riverton, South Jordan",Salt Lake
16129,Route Deviation,F546,6,2017,WKD,104.409091,"Draper, Sandy",Salt Lake
16191,Route Deviation,F547,6,2017,SAT,76.75,"Herriman, Riverton, South Jordan",Salt Lake
16199,Route Deviation,F547,6,2017,WKD,140.454545,"Herriman, Riverton, South Jordan",Salt Lake
16360,Route Deviation,F556,6,2017,WKD,71.272727,"West Jordan, West Valley City",Salt Lake
16448,Route Deviation,F570,6,2017,SAT,50.25,"Midvale, West Jordan",Salt Lake
16462,Route Deviation,F570,6,2017,WKD,233.863636,"Midvale, West Jordan",Salt Lake
16618,Route Deviation,F578,6,2017,WKD,43.818182,"Midvale, West Jordan",Salt Lake
16704,Route Deviation,F590,6,2017,WKD,2.136364,"Sandy, West Jordan",Salt Lake
16916,Route Deviation,F618,6,2017,WKD,11.954545,Ogden,Weber
17056,Route Deviation,F638,6,2017,SAT,46,"Brigham City, Perry",Box Elder
17054,Route Deviation,F638,6,2017,WKD,171.681818,"Brigham City, Perry",Box Elder
17226,Route Deviation,F94,6,2017,WKD,33.181818,Sandy,Salt Lake
15411,Route Deviation,F400,7,2017,SAT,35.142857,Tooele,Tooele
15413,Route Deviation,F400,7,2017,WKD,73.894737,Tooele,Tooele
15462,Route Deviation,F401,7,2017,SAT,37.428571,"Granstsville, Erda",Tooele
15457,Route Deviation,F401,7,2017,WKD,156.052632,"Granstsville, Erda",Tooele
15531,Route Deviation,F402,7,2017,WKD,95.157895,Tooele,Tooele
15684,Route Deviation,F504,7,2017,WKD,38.578947,"Herriman, Riverton, South Jordan",Salt Lake
15849,Route Deviation,F514,7,2017,WKD,11.315789,"Sandy, South Jordan, Draper",Salt Lake
15904,Route Deviation,F518,7,2017,WKD,59.105263,"Riverton, South Jordan",Salt Lake
15960,Route Deviation,F522,7,2017,WKD,98.789474,Salt Lake City,Salt Lake
16071,Route Deviation,F534,7,2017,SAT,39,"Herriman, Riverton, South Jordan",Salt Lake
16063,Route Deviation,F534,7,2017,WKD,108.578947,"Herriman, Riverton, South Jordan",Salt Lake
16130,Route Deviation,F546,7,2017,WKD,100.842105,"Draper, Sandy",Salt Lake
16202,Route Deviation,F547,7,2017,SAT,66.714286,"Herriman, Riverton, South Jordan",Salt Lake
16197,Route Deviation,F547,7,2017,WKD,140.315789,"Herriman, Riverton, South Jordan",Salt Lake
16359,Route Deviation,F556,7,2017,WKD,74,"West Jordan, West Valley City",Salt Lake
16460,Route Deviation,F570,7,2017,SAT,46.285714,"Midvale, West Jordan",Salt Lake
16463,Route Deviation,F570,7,2017,WKD,217.315789,"Midvale, West Jordan",Salt Lake
16626,Route Deviation,F578,7,2017,WKD,40.894737,"Midvale, West Jordan",Salt Lake
16710,Route Deviation,F590,7,2017,WKD,2.157895,"Sandy, West Jordan",Salt Lake
16921,Route Deviation,F618,7,2017,WKD,10.736842,Ogden,Weber
17061,Route Deviation,F638,7,2017,SAT,38.714286,"Brigham City, Perry",Box Elder
17057,Route Deviation,F638,7,2017,WKD,170.315789,"Brigham City, Perry",Box Elder
17230,Route Deviation,F94,7,2017,WKD,36.842105,Sandy,Salt Lake
15404,Route Deviation,F400,8,2017,SAT,34.5,Tooele,Tooele
15409,Route Deviation,F400,8,2017,WKD,72.869565,Tooele,Tooele
15461,Route Deviation,F401,8,2017,SAT,31,"Granstsville, Erda",Tooele
15448,Route Deviation,F401,8,2017,WKD,158.434783,"Granstsville, Erda",Tooele
15523,Route Deviation,F402,8,2017,WKD,95.695652,Tooele,Tooele
15679,Route Deviation,F504,8,2017,WKD,39.043478,"Herriman, Riverton, South Jordan",Salt Lake
15846,Route Deviation,F514,8,2017,WKD,12,"Sandy, South Jordan, Draper",Salt Lake
15903,Route Deviation,F518,8,2017,WKD,66.695652,"Riverton, South Jordan",Salt Lake
15970,Route Deviation,F522,8,2017,WKD,111.521739,Salt Lake City,Salt Lake
16065,Route Deviation,F534,8,2017,SAT,34.25,"Herriman, Riverton, South Jordan",Salt Lake
16081,Route Deviation,F534,8,2017,WKD,106.652174,"Herriman, Riverton, South Jordan",Salt Lake
16132,Route Deviation,F546,8,2017,WKD,112.521739,"Draper, Sandy",Salt Lake
16192,Route Deviation,F547,8,2017,SAT,65.5,"Herriman, Riverton, South Jordan",Salt Lake
16194,Route Deviation,F547,8,2017,WKD,155.130435,"Herriman, Riverton, South Jordan",Salt Lake
16369,Route Deviation,F556,8,2017,WKD,106.913043,"West Jordan, West Valley City",Salt Lake
16452,Route Deviation,F570,8,2017,SAT,43.25,"Midvale, West Jordan",Salt Lake
16455,Route Deviation,F570,8,2017,WKD,234.73913,"Midvale, West Jordan",Salt Lake
16619,Route Deviation,F578,8,2017,WKD,41.347826,"Midvale, West Jordan",Salt Lake
16707,Route Deviation,F590,8,2017,WKD,4.086957,"Sandy, West Jordan",Salt Lake
16922,Route Deviation,F618,8,2017,WKD,10,Ogden,Weber
17064,Route Deviation,F638,8,2017,SAT,40.5,"Brigham City, Perry",Box Elder
17073,Route Deviation,F638,8,2017,WKD,181.434783,"Brigham City, Perry",Box Elder
17231,Route Deviation,F94,8,2017,WKD,33.782609,Sandy,Salt Lake
15408,Route Deviation,F400,9,2017,SAT,28.333333,Tooele,Tooele
15421,Route Deviation,F400,9,2017,WKD,89.7,Tooele,Tooele
15466,Route Deviation,F401,9,2017,SAT,30,"Granstsville, Erda",Tooele
15447,Route Deviation,F401,9,2017,WKD,201.8,"Granstsville, Erda",Tooele
15524,Route Deviation,F402,9,2017,WKD,111.8,Tooele,Tooele
15687,Route Deviation,F504,9,2017,WKD,40.1,"Herriman, Riverton, South Jordan",Salt Lake
15848,Route Deviation,F514,9,2017,WKD,15.3,"Sandy, South Jordan, Draper",Salt Lake
15900,Route Deviation,F518,9,2017,WKD,68.65,"Riverton, South Jordan",Salt Lake
15967,Route Deviation,F522,9,2017,WKD,117.35,Salt Lake City,Salt Lake
16067,Route Deviation,F534,9,2017,SAT,28.5,"Herriman, Riverton, South Jordan",Salt Lake
16076,Route Deviation,F534,9,2017,WKD,120.1,"Herriman, Riverton, South Jordan",Salt Lake
16137,Route Deviation,F546,9,2017,WKD,109.5,"Draper, Sandy",Salt Lake
16186,Route Deviation,F547,9,2017,SAT,57.5,"Herriman, Riverton, South Jordan",Salt Lake
16190,Route Deviation,F547,9,2017,WKD,154.7,"Herriman, Riverton, South Jordan",Salt Lake
16358,Route Deviation,F556,9,2017,WKD,167.4,"West Jordan, West Valley City",Salt Lake
16464,Route Deviation,F570,9,2017,SAT,37.333333,"Midvale, West Jordan",Salt Lake
16444,Route Deviation,F570,9,2017,WKD,257.45,"Midvale, West Jordan",Salt Lake
16617,Route Deviation,F578,9,2017,WKD,40.15,"Midvale, West Jordan",Salt Lake
16708,Route Deviation,F590,9,2017,WKD,4.2,"Sandy, West Jordan",Salt Lake
16913,Route Deviation,F618,9,2017,WKD,7.75,Ogden,Weber
17055,Route Deviation,F638,9,2017,SAT,34,"Brigham City, Perry",Box Elder
17062,Route Deviation,F638,9,2017,WKD,173.45,"Brigham City, Perry",Box Elder
17234,Route Deviation,F94,9,2017,WKD,33.75,Sandy,Salt Lake
15405,Route Deviation,F400,10,2017,SAT,42.75,Tooele,Tooele
15420,Route Deviation,F400,10,2017,WKD,92.545455,Tooele,Tooele
15455,Route Deviation,F401,10,2017,SAT,33.25,"Granstsville, Erda",Tooele
15465,Route Deviation,F401,10,2017,WKD,215.409091,"Granstsville, Erda",Tooele
15525,Route Deviation,F402,10,2017,WKD,108.181818,Tooele,Tooele
15686,Route Deviation,F504,10,2017,WKD,43.136364,"Herriman, Riverton, South Jordan",Salt Lake
15839,Route Deviation,F514,10,2017,WKD,13.136364,"Sandy, South Jordan, Draper",Salt Lake
15906,Route Deviation,F518,10,2017,WKD,84.590909,"Riverton, South Jordan",Salt Lake
15971,Route Deviation,F522,10,2017,WKD,107.681818,Salt Lake City,Salt Lake
16080,Route Deviation,F534,10,2017,SAT,32.75,"Herriman, Riverton, South Jordan",Salt Lake
16068,Route Deviation,F534,10,2017,WKD,115.863636,"Herriman, Riverton, South Jordan",Salt Lake
16136,Route Deviation,F546,10,2017,WKD,106.409091,"Draper, Sandy",Salt Lake
16185,Route Deviation,F547,10,2017,SAT,64.75,"Herriman, Riverton, South Jordan",Salt Lake
16198,Route Deviation,F547,10,2017,WKD,162.181818,"Herriman, Riverton, South Jordan",Salt Lake
16356,Route Deviation,F556,10,2017,WKD,171.227273,"West Jordan, West Valley City",Salt Lake
16447,Route Deviation,F570,10,2017,SAT,49.5,"Midvale, West Jordan",Salt Lake
16453,Route Deviation,F570,10,2017,WKD,250.545455,"Midvale, West Jordan",Salt Lake
16620,Route Deviation,F578,10,2017,WKD,35.272727,"Midvale, West Jordan",Salt Lake
16715,Route Deviation,F590,10,2017,WKD,4.636364,"Sandy, West Jordan",Salt Lake
16920,Route Deviation,F618,10,2017,WKD,9.090909,Ogden,Weber
17069,Route Deviation,F638,10,2017,SAT,44.25,"Brigham City, Perry",Box Elder
17071,Route Deviation,F638,10,2017,WKD,180,"Brigham City, Perry",Box Elder
17235,Route Deviation,F94,10,2017,WKD,28.045455,Sandy,Salt Lake
15422,Route Deviation,F400,11,2017,SAT,35.4,Tooele,Tooele
15410,Route Deviation,F400,11,2017,WKD,93.85,Tooele,Tooele
15451,Route Deviation,F401,11,2017,SAT,33.8,"Granstsville, Erda",Tooele
15453,Route Deviation,F401,11,2017,WKD,198.9,"Granstsville, Erda",Tooele
15522,Route Deviation,F402,11,2017,WKD,103.4,Tooele,Tooele
15690,Route Deviation,F504,11,2017,WKD,41.3,"Herriman, Riverton, South Jordan",Salt Lake
15845,Route Deviation,F514,11,2017,WKD,11.45,"Sandy, South Jordan, Draper",Salt Lake
15902,Route Deviation,F518,11,2017,WKD,81.45,"Riverton, South Jordan",Salt Lake
15964,Route Deviation,F522,11,2017,WKD,97.6,Salt Lake City,Salt Lake
16073,Route Deviation,F534,11,2017,SAT,27.6,"Herriman, Riverton, South Jordan",Salt Lake
16082,Route Deviation,F534,11,2017,WKD,112.15,"Herriman, Riverton, South Jordan",Salt Lake
16139,Route Deviation,F546,11,2017,WKD,104.35,"Draper, Sandy",Salt Lake
16205,Route Deviation,F547,11,2017,SAT,66.8,"Herriman, Riverton, South Jordan",Salt Lake
16189,Route Deviation,F547,11,2017,WKD,145,"Herriman, Riverton, South Jordan",Salt Lake
16367,Route Deviation,F556,11,2017,WKD,144.6,"West Jordan, West Valley City",Salt Lake
16456,Route Deviation,F570,11,2017,SAT,50.4,"Midvale, West Jordan",Salt Lake
16459,Route Deviation,F570,11,2017,WKD,255.4,"Midvale, West Jordan",Salt Lake
16623,Route Deviation,F578,11,2017,WKD,42.5,"Midvale, West Jordan",Salt Lake
16714,Route Deviation,F590,11,2017,WKD,5.3,"Sandy, West Jordan",Salt Lake
16909,Route Deviation,F618,11,2017,WKD,9.3,Ogden,Weber
17066,Route Deviation,F638,11,2017,SAT,29.8,"Brigham City, Perry",Box Elder
17067,Route Deviation,F638,11,2017,WKD,181.65,"Brigham City, Perry",Box Elder
17232,Route Deviation,F94,11,2017,WKD,29.15,Sandy,Salt Lake
15414,Route Deviation,F400,12,2017,SAT,36,Tooele,Tooele
15424,Route Deviation,F400,12,2017,WKD,88.0625,Tooele,Tooele
15458,Route Deviation,F401,12,2017,SAT,28,"Granstsville, Erda",Tooele
15460,Route Deviation,F401,12,2017,WKD,184.3625,"Granstsville, Erda",Tooele
15526,Route Deviation,F402,12,2017,WKD,104.3375,Tooele,Tooele
15681,Route Deviation,F504,12,2017,WKD,38.1875,"Herriman, Riverton, South Jordan",Salt Lake
15847,Route Deviation,F514,12,2017,WKD,13.3875,"Sandy, South Jordan, Draper",Salt Lake
15909,Route Deviation,F518,12,2017,WKD,85.7625,"Riverton, South Jordan",Salt Lake
15968,Route Deviation,F522,12,2017,WKD,92.3375,Salt Lake City,Salt Lake
16079,Route Deviation,F534,12,2017,SAT,30.75,"Herriman, Riverton, South Jordan",Salt Lake
16062,Route Deviation,F534,12,2017,WKD,89.93125,"Herriman, Riverton, South Jordan",Salt Lake
16135,Route Deviation,F546,12,2017,WKD,110.475,"Draper, Sandy",Salt Lake
16204,Route Deviation,F547,12,2017,SAT,66,"Herriman, Riverton, South Jordan",Salt Lake
16203,Route Deviation,F547,12,2017,WKD,128.9625,"Herriman, Riverton, South Jordan",Salt Lake
16364,Route Deviation,F556,12,2017,WKD,123.15,"West Jordan, West Valley City",Salt Lake
16461,Route Deviation,F570,12,2017,SAT,47.25,"Midvale, West Jordan",Salt Lake
16465,Route Deviation,F570,12,2017,WKD,205.9875,"Midvale, West Jordan",Salt Lake
16622,Route Deviation,F578,12,2017,WKD,39.65,"Midvale, West Jordan",Salt Lake
16705,Route Deviation,F590,12,2017,WKD,1.9,"Sandy, West Jordan",Salt Lake
16914,Route Deviation,F618,12,2017,WKD,9.1,Ogden,Weber
17074,Route Deviation,F638,12,2017,SAT,41.2,"Brigham City, Perry",Box Elder
17053,Route Deviation,F638,12,2017,WKD,163.15,"Brigham City, Perry",Box Elder
17224,Route Deviation,F94,12,2017,WKD,29.15,Sandy,Salt Lake
15393,Route Deviation,F400,1,2018,WKD,40.363636,Tooele,Tooele
15440,Route Deviation,F401,1,2018,WKD,3.590909,"Granstsville, Erda",Tooele
15511,Route Deviation,F402,1,2018,WKD,10.954545,Tooele,Tooele
15666,Route Deviation,F504,1,2018,SAT,27.75,"Herriman, Riverton, South Jordan",Salt Lake
15663,Route Deviation,F504,1,2018,WKD,85.454545,"Herriman, Riverton, South Jordan",Salt Lake
15830,Route Deviation,F514,1,2018,SAT,36,"Sandy, South Jordan, Draper",Salt Lake
15834,Route Deviation,F514,1,2018,WKD,178.227273,"Sandy, South Jordan, Draper",Salt Lake
15894,Route Deviation,F518,1,2018,WKD,110.227273,"Riverton, South Jordan",Salt Lake
15956,Route Deviation,F522,1,2018,WKD,40.227273,Salt Lake City,Salt Lake
16054,Route Deviation,F534,1,2018,WKD,15.909091,"Herriman, Riverton, South Jordan",Salt Lake
16116,Route Deviation,F546,1,2018,WKD,85.681818,"Draper, Sandy",Salt Lake
16177,Route Deviation,F547,1,2018,WKD,108.227273,"Herriman, Riverton, South Jordan",Salt Lake
16341,Route Deviation,F556,1,2018,SAT,31.25,"West Jordan, West Valley City",Salt Lake
16331,Route Deviation,F556,1,2018,WKD,88.863636,"West Jordan, West Valley City",Salt Lake
16443,Route Deviation,F570,1,2018,WKD,106.727273,"Midvale, West Jordan",Salt Lake
16602,Route Deviation,F578,1,2018,SAT,64.75,"Midvale, West Jordan",Salt Lake
16592,Route Deviation,F578,1,2018,WKD,123.136364,"Midvale, West Jordan",Salt Lake
16694,Route Deviation,F590,1,2018,WKD,147.954545,"Sandy, West Jordan",Salt Lake
16897,Route Deviation,F618,1,2018,SAT,41.25,Ogden,Weber
16892,Route Deviation,F618,1,2018,WKD,172.227273,Ogden,Weber
17049,Route Deviation,F638,1,2018,WKD,24.181818,"Brigham City, Perry",Box Elder
17220,Route Deviation,F94,1,2018,SAT,42.25,Sandy,Salt Lake
17213,Route Deviation,F94,1,2018,WKD,232.318182,Sandy,Salt Lake
15395,Route Deviation,F400,2,2018,WKD,39.315789,Tooele,Tooele
15436,Route Deviation,F401,2,2018,WKD,3.157895,"Granstsville, Erda",Tooele
15508,Route Deviation,F402,2,2018,WKD,12.105263,Tooele,Tooele
15673,Route Deviation,F504,2,2018,SAT,40.6,"Herriman, Riverton, South Jordan",Salt Lake
15665,Route Deviation,F504,2,2018,WKD,87.631579,"Herriman, Riverton, South Jordan",Salt Lake
15833,Route Deviation,F514,2,2018,SAT,36.2,"Sandy, South Jordan, Draper",Salt Lake
15821,Route Deviation,F514,2,2018,WKD,178.157895,"Sandy, South Jordan, Draper",Salt Lake
15891,Route Deviation,F518,2,2018,WKD,106.842105,"Riverton, South Jordan",Salt Lake
15950,Route Deviation,F522,2,2018,WKD,41.263158,Salt Lake City,Salt Lake
16061,Route Deviation,F534,2,2018,WKD,17.105263,"Herriman, Riverton, South Jordan",Salt Lake
16122,Route Deviation,F546,2,2018,WKD,91.578947,"Draper, Sandy",Salt Lake
16183,Route Deviation,F547,2,2018,WKD,127.947368,"Herriman, Riverton, South Jordan",Salt Lake
16339,Route Deviation,F556,2,2018,SAT,39,"West Jordan, West Valley City",Salt Lake
16346,Route Deviation,F556,2,2018,WKD,121.052632,"West Jordan, West Valley City",Salt Lake
16441,Route Deviation,F570,2,2018,WKD,109.736842,"Midvale, West Jordan",Salt Lake
16591,Route Deviation,F578,2,2018,SAT,67.6,"Midvale, West Jordan",Salt Lake
16608,Route Deviation,F578,2,2018,WKD,139.526316,"Midvale, West Jordan",Salt Lake
16692,Route Deviation,F590,2,2018,WKD,155.789474,"Sandy, West Jordan",Salt Lake
16900,Route Deviation,F618,2,2018,SAT,29.8,Ogden,Weber
16908,Route Deviation,F618,2,2018,WKD,194.736842,Ogden,Weber
17051,Route Deviation,F638,2,2018,WKD,25.157895,"Brigham City, Perry",Box Elder
17208,Route Deviation,F94,2,2018,SAT,43.8,Sandy,Salt Lake
17217,Route Deviation,F94,2,2018,WKD,222.631579,Sandy,Salt Lake
15399,Route Deviation,F400,3,2018,WKD,36.318182,Tooele,Tooele
15444,Route Deviation,F401,3,2018,WKD,3.318182,"Granstsville, Erda",Tooele
15512,Route Deviation,F402,3,2018,WKD,10.318182,Tooele,Tooele
15657,Route Deviation,F504,3,2018,SAT,31,"Herriman, Riverton, South Jordan",Salt Lake
15655,Route Deviation,F504,3,2018,WKD,76.818182,"Herriman, Riverton, South Jordan",Salt Lake
15818,Route Deviation,F514,3,2018,SAT,43.6,"Sandy, South Jordan, Draper",Salt Lake
15817,Route Deviation,F514,3,2018,WKD,164.136364,"Sandy, South Jordan, Draper",Salt Lake
15895,Route Deviation,F518,3,2018,WKD,101.363636,"Riverton, South Jordan",Salt Lake
15953,Route Deviation,F522,3,2018,WKD,36.909091,Salt Lake City,Salt Lake
16052,Route Deviation,F534,3,2018,WKD,12.454545,"Herriman, Riverton, South Jordan",Salt Lake
16123,Route Deviation,F546,3,2018,WKD,89.545455,"Draper, Sandy",Salt Lake
16175,Route Deviation,F547,3,2018,WKD,114,"Herriman, Riverton, South Jordan",Salt Lake
16333,Route Deviation,F556,3,2018,SAT,48.2,"West Jordan, West Valley City",Salt Lake
16332,Route Deviation,F556,3,2018,WKD,103.045455,"West Jordan, West Valley City",Salt Lake
16442,Route Deviation,F570,3,2018,WKD,101.909091,"Midvale, West Jordan",Salt Lake
16605,Route Deviation,F578,3,2018,SAT,47.8,"Midvale, West Jordan",Salt Lake
16595,Route Deviation,F578,3,2018,WKD,144.863636,"Midvale, West Jordan",Salt Lake
16699,Route Deviation,F590,3,2018,WKD,138.090909,"Sandy, West Jordan",Salt Lake
16906,Route Deviation,F618,3,2018,SAT,40,Ogden,Weber
16899,Route Deviation,F618,3,2018,WKD,167.954545,Ogden,Weber
17050,Route Deviation,F638,3,2018,WKD,27.136364,"Brigham City, Perry",Box Elder
17219,Route Deviation,F94,3,2018,SAT,49,Sandy,Salt Lake
17199,Route Deviation,F94,3,2018,WKD,237.409091,Sandy,Salt Lake
15396,Route Deviation,F400,4,2018,WKD,38.142857,Tooele,Tooele
15434,Route Deviation,F401,4,2018,WKD,4.619048,"Granstsville, Erda",Tooele
15515,Route Deviation,F402,4,2018,WKD,11.904762,Tooele,Tooele
15654,Route Deviation,F504,4,2018,SAT,41.25,"Herriman, Riverton, South Jordan",Salt Lake
15658,Route Deviation,F504,4,2018,WKD,84.190476,"Herriman, Riverton, South Jordan",Salt Lake
15826,Route Deviation,F514,4,2018,SAT,44.75,"Sandy, South Jordan, Draper",Salt Lake
15825,Route Deviation,F514,4,2018,WKD,171.666667,"Sandy, South Jordan, Draper",Salt Lake
15886,Route Deviation,F518,4,2018,WKD,88.761905,"Riverton, South Jordan",Salt Lake
15957,Route Deviation,F522,4,2018,WKD,37.380952,Salt Lake City,Salt Lake
16051,Route Deviation,F534,4,2018,WKD,12.857143,"Herriman, Riverton, South Jordan",Salt Lake
16126,Route Deviation,F546,4,2018,WKD,86.52381,"Draper, Sandy",Salt Lake
16179,Route Deviation,F547,4,2018,WKD,115,"Herriman, Riverton, South Jordan",Salt Lake
16352,Route Deviation,F556,4,2018,SAT,44,"West Jordan, West Valley City",Salt Lake
16345,Route Deviation,F556,4,2018,WKD,120.761905,"West Jordan, West Valley City",Salt Lake
16436,Route Deviation,F570,4,2018,WKD,100.809524,"Midvale, West Jordan",Salt Lake
16597,Route Deviation,F578,4,2018,SAT,53.25,"Midvale, West Jordan",Salt Lake
16598,Route Deviation,F578,4,2018,WKD,138.095238,"Midvale, West Jordan",Salt Lake
16697,Route Deviation,F590,4,2018,WKD,129.714286,"Sandy, West Jordan",Salt Lake
16889,Route Deviation,F618,4,2018,SAT,35.75,Ogden,Weber
16907,Route Deviation,F618,4,2018,WKD,148.190476,Ogden,Weber
17044,Route Deviation,F638,4,2018,WKD,26.809524,"Brigham City, Perry",Box Elder
17218,Route Deviation,F94,4,2018,SAT,51.25,Sandy,Salt Lake
17210,Route Deviation,F94,4,2018,WKD,213.380952,Sandy,Salt Lake
15402,Route Deviation,F400,5,2018,WKD,41.636364,Tooele,Tooele
15443,Route Deviation,F401,5,2018,WKD,3.136364,"Granstsville, Erda",Tooele
15516,Route Deviation,F402,5,2018,WKD,13.045455,Tooele,Tooele
15675,Route Deviation,F504,5,2018,SAT,48.6,"Herriman, Riverton, South Jordan",Salt Lake
15674,Route Deviation,F504,5,2018,WKD,84.636364,"Herriman, Riverton, South Jordan",Salt Lake
15829,Route Deviation,F514,5,2018,SAT,40.8,"Sandy, South Jordan, Draper",Salt Lake
15838,Route Deviation,F514,5,2018,WKD,180.181818,"Sandy, South Jordan, Draper",Salt Lake
15893,Route Deviation,F518,5,2018,WKD,89.909091,"Riverton, South Jordan",Salt Lake
15955,Route Deviation,F522,5,2018,WKD,29,Salt Lake City,Salt Lake
16059,Route Deviation,F534,5,2018,WKD,13.136364,"Herriman, Riverton, South Jordan",Salt Lake
16121,Route Deviation,F546,5,2018,WKD,86.363636,"Draper, Sandy",Salt Lake
16184,Route Deviation,F547,5,2018,WKD,106.272727,"Herriman, Riverton, South Jordan",Salt Lake
16343,Route Deviation,F556,5,2018,SAT,39.6,"West Jordan, West Valley City",Salt Lake
16349,Route Deviation,F556,5,2018,WKD,114.863636,"West Jordan, West Valley City",Salt Lake
16437,Route Deviation,F570,5,2018,WKD,100.590909,"Midvale, West Jordan",Salt Lake
